block,blockHash,timestamp,poolId,size,price,amountOut,reason
22215221,0xce50ab384c9789e5f5d40d765c6dc2d0868686935959e84e608f151a74befd88,2025-04-07T06:24:59Z,uniswap_v3:0x1f98431c8ad98523631ae4a59f267346ea31f984:0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,100,1075.953822,107595382159,
22215221,0xce50ab384c9789e5f5d40d765c6dc2d0868686935959e84e608f151a74befd88,2025-04-07T06:24:59Z,uniswap_v3:0x1f98431c8ad98523631ae4a59f267346ea31f984:0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,1,1511.496317,1511496317,
22215221,0xce50ab384c9789e5f5d40d765c6dc2d0868686935959e84e608f151a74befd88,2025-04-07T06:24:59Z,uniswap_v3:0x1f98431c8ad98523631ae4a59f267346ea31f984:0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,10,1511.185673,15111856726,
22215221,0xce50ab384c9789e5f5d40d765c6dc2d0868686935959e84e608f151a74befd88,2025-04-07T06:24:59Z,uniswap_v3:0x1f98431c8ad98523631ae4a59f267346ea31f984:0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,100,1508.085787,150808578725,
22215221,0xce50ab384c9789e5f5d40d765c6dc2d0868686935959e84e608f151a74befd88,2025-04-07T06:24:59Z,uniswap_v3:0x1f98431c8ad98523631ae4a59f267346ea31f984:0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,1,1510.361652,1510361652,
22215221,0xce50ab384c9789e5f5d40d765c6dc2d0868686935959e84e608f151a74befd88,2025-04-07T06:24:59Z,uniswap_v3:0x1f98431c8ad98523631ae4a59f267346ea31f984:0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,10,1509.881956,15098819558,
22215221,0xce50ab384c9789e5f5d40d765c6dc2d0868686935959e84e608f151a74befd88,2025-04-07T06:24:59Z,uniswap_v3:0x1f98431c8ad98523631ae4a59f267346ea31f984:0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,100,1505.066383,150506638269,
22215221,0xce50ab384c9789e5f5d40d765c6dc2d0868686935959e84e608f151a74befd88,2025-04-07T06:24:59Z,uniswap_v3:0x1f98431c8ad98523631ae4a59f267346ea31f984:0xe0554a476a092703abdb3ef35c80e0d76d32939f,1,1510.863301,1510863301,
22215221,0xce50ab384c9789e5f5d40d765c6dc2d0868686935959e84e608f151a74befd88,2025-04-07T06:24:59Z,uniswap_v3:0x1f98431c8ad98523631ae4a59f267346ea31f984:0xe0554a476a092703abdb3ef35c80e0d76d32939f,10,1502.380594,15023805943,
22215221,0xce50ab384c9789e5f5d40d765c6dc2d0868686935959e84e608f151a74befd88,2025-04-07T06:24:59Z,uniswap_v3:0x1f98431c8ad98523631ae4a59f267346ea31f984:0xe0554a476a092703abdb3ef35c80e0d76d32939f,100,,,"insufficient tick coverage: needed word 802, loaded [785,801]"
22215221,0xce50ab384c9789e5f5d40d765c6dc2d0868686935959e84e608f151a74befd88,2025-04-07T06:24:59Z,uniswap_v4:0x000000000004444c5dc75cb358380d2e3de08a90:0x21c67e77068de97969ba93d4aab21826d33ca12bb9f565d8496e8fda8a82ca27,1,1511.746104,1511746104,
22215221,0xce50ab384c9789e5f5d40d765c6dc2d0868686935959e84e608f151a74befd88,2025-04-07T06:24:59Z,uniswap_v4:0x000000000004444c5dc75cb358380d2e3de08a90:0x21c67e77068de97969ba93d4aab21826d33ca12bb9f565d8496e8fda8a82ca27,10,1507.563526,15075635258,
22215221,0xce50ab384c9789e5f5d40d765c6dc2d0868686935959e84e608f151a74befd88,2025-04-07T06:24:59Z,uniswap_v4:0x000000000004444c5dc75cb358380d2e3de08a90:0x21c67e77068de97969ba93d4aab21826d33ca12bb9f565d8496e8fda8a82ca27,100,1451.494778,145149477787,
22215221,0xce50ab384c9789e5f5d40d765c6dc2d0868686935959e84e608f151a74befd88,2025-04-07T06:24:59Z,uniswap_v4:0x000000000004444c5dc75cb358380d2e3de08a90:0xd934712639fede326a3ff8d2a9c2f73749bac510c23fb33443cea7f3c9aca6f3,1,0.419448,419448,
22215221,0xce50ab384c9789e5f5d40d765c6dc2d0868686935959e84e608f151a74befd88,2025-04-07T06:24:59Z,uniswap_v4:0x000000000004444c5dc75cb358380d2e3de08a90:0xd934712639fede326a3ff8d2a9c2f73749bac510c23fb33443cea7f3c9aca6f3,10,0.041954,419538,
22215221,0xce50ab384c9789e5f5d40d765c6dc2d0868686935959e84e608f151a74befd88,2025-04-07T06:24:59Z,uniswap_v4:0x000000000004444c5dc75cb358380d2e3de08a90:0xd934712639fede326a3ff8d2a9c2f73749bac510c23fb33443cea7f3c9aca6f3,100,0.004195,419547,
22215221,0xce50ab384c9789e5f5d40d765c6dc2d0868686935959e84e608f151a74befd88,2025-04-07T06:24:59Z,uniswap_v4:0x000000000004444c5dc75cb358380d2e3de08a90:0xdce6394339af00981949f5f3baf27e3610c76326a700af57e4b3e3ae4977f78d,1,1507.25514,1507255140,
22215221,0xce50ab384c9789e5f5d40d765c6dc2d0868686935959e84e608f151a74befd88,2025-04-07T06:24:59Z,uniswap_v4:0x000000000004444c5dc75cb358380d2e3de08a90:0xdce6394339af00981949f5f3baf27e3610c76326a700af57e4b3e3ae4977f78d,10,1431.999595,14319995953,
22215221,0xce50ab384c9789e5f5d40d765c6dc2d0868686935959e84e608f151a74befd88,2025-04-07T06:24:59Z,uniswap_v4:0x000000000004444c5dc75cb358380d2e3de08a90:0xdce6394339af00981949f5f3baf27e3610c76326a700af57e4b3e3ae4977f78d,100,245.529482,24552948240,
22215221,0xce50ab384c9789e5f5d40d765c6dc2d0868686935959e84e608f151a74befd88,2025-04-07T06:24:59Z,uniswap_v4:0x000000000004444c5dc75cb358380d2e3de08a90:0xf8735779c33a0b3a7c8b346165b8e7c148f74dff19b90a4604a4b206757e0dfd,1,2.3635,2363500,
22215221,0xce50ab384c9789e5f5d40d765c6dc2d0868686935959e84e608f151a74befd88,2025-04-07T06:24:59Z,uniswap_v4:0x000000000004444c5dc75cb358380d2e3de08a90:0xf8735779c33a0b3a7c8b346165b8e7c148f74dff19b90a4604a4b206757e0dfd,10,0.257411,2574109,
22215221,0xce50ab384c9789e5f5d40d765c6dc2d0868686935959e84e608f151a74befd88,2025-04-07T06:24:59Z,uniswap_v4:0x000000000004444c5dc75cb358380d2e3de08a90:0xf8735779c33a0b3a7c8b346165b8e7c148f74dff19b90a4604a4b206757e0dfd,100,0.025973,2597253,
22215222,0xbc198f2430a03645f248730cd50fecc846dee9f944dd7dbbce36ee09f563d43e,2025-04-07T06:25:11Z,fluid_dex:0x91716c4eda1fb55e84bf8b4c7085f84285c19085:0x836951eb21f3df98273517b7249dceff270d34bf,1,1513.106043,1513106043,
22215222,0xbc198f2430a03645f248730cd50fecc846dee9f944dd7dbbce36ee09f563d43e,2025-04-07T06:25:11Z,fluid_dex:0x91716c4eda1fb55e84bf8b4c7085f84285c19085:0x836951eb21f3df98273517b7249dceff270d34bf,10,1513.027373,15130273726,
22215222,0xbc198f2430a03645f248730cd50fecc846dee9f944dd7dbbce36ee09f563d43e,2025-04-07T06:25:11Z,fluid_dex:0x91716c4eda1fb55e84bf8b4c7085f84285c19085:0x836951eb21f3df98273517b7249dceff270d34bf,100,1512.253584,151225358350,
22215222,0xbc198f2430a03645f248730cd50fecc846dee9f944dd7dbbce36ee09f563d43e,2025-04-07T06:25:11Z,pancake_v3:0x0bfbcf9fa4f9c56b0f40a671ad40e0805a091865:0x1ac1a8feaaea1900c4166deeed0c11cc10669d36,1,1267.286489,1267286489,
22215222,0xbc198f2430a03645f248730cd50fecc846dee9f944dd7dbbce36ee09f563d43e,2025-04-07T06:25:11Z,pancake_v3:0x0bfbcf9fa4f9c56b0f40a671ad40e0805a091865:0x1ac1a8feaaea1900c4166deeed0c11cc10669d36,10,,,"insufficient tick coverage: needed word 88, loaded [71,87]"
22215222,0xbc198f2430a03645f248730cd50fecc846dee9f944dd7dbbce36ee09f563d43e,2025-04-07T06:25:11Z,pancake_v3:0x0bfbcf9fa4f9c56b0f40a671ad40e0805a091865:0x1ac1a8feaaea1900c4166deeed0c11cc10669d36,100,,,"insufficient tick coverage: needed word 88, loaded [71,87]"
22215222,0xbc198f2430a03645f248730cd50fecc846dee9f944dd7dbbce36ee09f563d43e,2025-04-07T06:25:11Z,uniswap_v2:0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f:0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1,1510.263625,1510263625,
22215222,0xbc198f2430a03645f248730cd50fecc846dee9f944dd7dbbce36ee09f563d43e,2025-04-07T06:25:11Z,uniswap_v2:0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f:0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,10,1507.905045,15079050448,
22215222,0xbc198f2430a03645f248730cd50fecc846dee9f944dd7dbbce36ee09f563d43e,2025-04-07T06:25:11Z,uniswap_v2:0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f:0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,100,1484.718183,148471818318,
22215222,0xbc198f2430a03645f248730cd50fecc846dee9f944dd7dbbce36ee09f563d43e,2025-04-07T06:25:11Z,uniswap_v3:0x1f98431c8ad98523631ae4a59f267346ea31f984:0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,1,1510.838626,1510838626,
22215222,0xbc198f2430a03645f248730cd50fecc846dee9f944dd7dbbce36ee09f563d43e,2025-04-07T06:25:11Z,uniswap_v3:0x1f98431c8ad98523631ae4a59f267346ea31f984:0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,10,1473.480494,14734804941,
22215222,0xbc198f2430a03645f248730cd50fecc846dee9f944dd7dbbce36ee09f563d43e,2025-04-07T06:25:11Z,uniswap_v3:0x1f98431c8ad98523631ae4a59f267346ea31f984:0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,100,1075.953822,107595382159,
22215222,0xbc198f2430a03645f248730cd50fecc846dee9f944dd7dbbce36ee09f563d43e,2025-04-07T06:25:11Z,uniswap_v3:0x1f98431c8ad98523631ae4a59f267346ea31f984:0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,1,1513.615511,1513615511,
22215222,0xbc198f2430a03645f248730cd50fecc846dee9f944dd7dbbce36ee09f563d43e,2025-04-07T06:25:11Z,uniswap_v3:0x1f98431c8ad98523631ae4a59f267346ea31f984:0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,10,1513.304219,15133042191,
22215222,0xbc198f2430a03645f248730cd50fecc846dee9f944dd7dbbce36ee09f563d43e,2025-04-07T06:25:11Z,uniswap_v3:0x1f98431c8ad98523631ae4a59f267346ea31f984:0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,100,1510.198176,151019817577,
22215222,0xbc198f2430a03645f248730cd50fecc846dee9f944dd7dbbce36ee09f563d43e,2025-04-07T06:25:11Z,uniswap_v3:0x1f98431c8ad98523631ae4a59f267346ea31f984:0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,1,1510.361652,1510361652,
22215222,0xbc198f2430a03645f248730cd50fecc846dee9f944dd7dbbce36ee09f563d43e,2025-04-07T06:25:11Z,uniswap_v3:0x1f98431c8ad98523631ae4a59f267346ea31f984:0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,10,1509.881956,15098819558,
22215222,0xbc198f2430a03645f248730cd50fecc846dee9f944dd7dbbce36ee09f563d43e,2025-04-07T06:25:11Z,uniswap_v3:0x1f98431c8ad98523631ae4a59f267346ea31f984:0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,100,1505.066383,150506638269,
22215222,0xbc198f2430a03645f248730cd50fecc846dee9f944dd7dbbce36ee09f563d43e,2025-04-07T06:25:11Z,uniswap_v3:0x1f98431c8ad98523631ae4a59f267346ea31f984:0xe0554a476a092703abdb3ef35c80e0d76d32939f,1,1512.974945,1512974945,
22215222,0xbc198f2430a03645f248730cd50fecc846dee9f944dd7dbbce36ee09f563d43e,2025-04-07T06:25:11Z,uniswap_v3:0x1f98431c8ad98523631ae4a59f267346ea31f984:0xe0554a476a092703abdb3ef35c80e0d76d32939f,10,1505.134797,15051347972,
22215222,0xbc198f2430a03645f248730cd50fecc846dee9f944dd7dbbce36ee09f563d43e,2025-04-07T06:25:11Z,uniswap_v3:0x1f98431c8ad98523631ae4a59f267346ea31f984:0xe0554a476a092703abdb3ef35c80e0d76d32939f,100,,,"insufficient tick coverage: needed word 802, loaded [785,801]"
22215222,0xbc198f2430a03645f248730cd50fecc846dee9f944dd7dbbce36ee09f563d43e,2025-04-07T06:25:11Z,uniswap_v4:0x000000000004444c5dc75cb358380d2e3de08a90:0x21c67e77068de97969ba93d4aab21826d33ca12bb9f565d8496e8fda8a82ca27,1,1511.746104,1511746104,
22215222,0xbc198f2430a03645f248730cd50fecc846dee9f944dd7dbbce36ee09f563d43e,2025-04-07T06:25:11Z,uniswap_v4:0x000000000004444c5dc75cb358380d2e3de08a90:0x21c67e77068de97969ba93d4aab21826d33ca12bb9f565d8496e8fda8a82ca27,10,1507.563526,15075635258,
22215222,0xbc198f2430a03645f248730cd50fecc846dee9f944dd7dbbce36ee09f563d43e,2025-04-07T06:25:11Z,uniswap_v4:0x000000000004444c5dc75cb358380d2e3de08a90:0x21c67e77068de97969ba93d4aab21826d33ca12bb9f565d8496e8fda8a82ca27,100,1451.494778,145149477787,
22215222,0xbc198f2430a03645f248730cd50fecc846dee9f944dd7dbbce36ee09f563d43e,2025-04-07T06:25:11Z,uniswap_v4:0x000000000004444c5dc75cb358380d2e3de08a90:0xd934712639fede326a3ff8d2a9c2f73749bac510c23fb33443cea7f3c9aca6f3,1,0.419448,419448,
22215222,0xbc198f2430a03645f248730cd50fecc846dee9f944dd7dbbce36ee09f563d43e,2025-04-07T06:25:11Z,uniswap_v4:0x000000000004444c5dc75cb358380d2e3de08a90:0xd934712639fede326a3ff8d2a9c2f73749bac510c23fb33443cea7f3c9aca6f3,10,0.041954,419538,
22215222,0xbc198f2430a03645f248730cd50fecc846dee9f944dd7dbbce36ee09f563d43e,2025-04-07T06:25:11Z,uniswap_v4:0x000000000004444c5dc75cb358380d2e3de08a90:0xd934712639fede326a3ff8d2a9c2f73749bac510c23fb33443cea7f3c9aca6f3,100,0.004195,419547,
22215222,0xbc198f2430a03645f248730cd50fecc846dee9f944dd7dbbce36ee09f563d43e,2025-04-07T06:25:11Z,uniswap_v4:0x000000000004444c5dc75cb358380d2e3de08a90:0xdce6394339af00981949f5f3baf27e3610c76326a700af57e4b3e3ae4977f78d,1,1507.25514,1507255140,
22215222,0xbc198f2430a03645f248730cd50fecc846dee9f944dd7dbbce36ee09f563d43e,2025-04-07T06:25:11Z,uniswap_v4:0x000000000004444c5dc75cb358380d2e3de08a90:0xdce6394339af00981949f5f3baf27e3610c76326a700af57e4b3e3ae4977f78d,10,1431.999595,14319995953,
22215222,0xbc198f2430a03645f248730cd50fecc846dee9f944dd7dbbce36ee09f563d43e,2025-04-07T06:25:11Z,uniswap_v4:0x000000000004444c5dc75cb358380d2e3de08a90:0xdce6394339af00981949f5f3baf27e3610c76326a700af57e4b3e3ae4977f78d,100,245.529482,24552948240,
22215222,0xbc198f2430a03645f248730cd50fecc846dee9f944dd7dbbce36ee09f563d43e,2025-04-07T06:25:11Z,uniswap_v4:0x000000000004444c5dc75cb358380d2e3de08a90:0xf8735779c33a0b3a7c8b346165b8e7c148f74dff19b90a4604a4b206757e0dfd,1,2.3635,2363500,
22215222,0xbc198f2430a03645f248730cd50fecc846dee9f944dd7dbbce36ee09f563d43e,2025-04-07T06:25:11Z,uniswap_v4:0x000000000004444c5dc75cb358380d2e3de08a90:0xf8735779c33a0b3a7c8b346165b8e7c148f74dff19b90a4604a4b206757e0dfd,10,0.257411,2574109,
22215222,0xbc198f2430a03645f248730cd50fecc846dee9f944dd7dbbce36ee09f563d43e,2025-04-07T06:25:11Z,uniswap_v4:0x000000000004444c5dc75cb358380d2e3de08a90:0xf8735779c33a0b3a7c8b346165b8e7c148f74dff19b90a4604a4b206757e0dfd,100,0.025973,2597253,
22215223,0x2150ad2c31a02fb09b3fee8b3043b44804ef8e519f06f3b896302f5d0fdfd776,2025-04-07T06:25:23Z,fluid_dex:0x91716c4eda1fb55e84bf8b4c7085f84285c19085:0x836951eb21f3df98273517b7249dceff270d34bf,1,1513.009507,1513009507,
22215223,0x2150ad2c31a02fb09b3fee8b3043b44804ef8e519f06f3b896302f5d0fdfd776,2025-04-07T06:25:23Z,fluid_dex:0x91716c4eda1fb55e84bf8b4c7085f84285c19085:0x836951eb21f3df98273517b7249dceff270d34bf,10,1512.92929,15129292895,
22215223,0x2150ad2c31a02fb09b3fee8b3043b44804ef8e519f06f3b896302f5d0fdfd776,2025-04-07T06:25:23Z,fluid_dex:0x91716c4eda1fb55e84bf8b4c7085f84285c19085:0x836951eb21f3df98273517b7249dceff270d34bf,100,1512.155417,151215541703,
22215223,0x2150ad2c31a02fb09b3fee8b3043b44804ef8e519f06f3b896302f5d0fdfd776,2025-04-07T06:25:23Z,pancake_v3:0x0bfbcf9fa4f9c56b0f40a671ad40e0805a091865:0x1ac1a8feaaea1900c4166deeed0c11cc10669d36,1,1267.286489,1267286489,
22215223,0x2150ad2c31a02fb09b3fee8b3043b44804ef8e519f06f3b896302f5d0fdfd776,2025-04-07T06:25:23Z,pancake_v3:0x0bfbcf9fa4f9c56b0f40a671ad40e0805a091865:0x1ac1a8feaaea1900c4166deeed0c11cc10669d36,10,,,"insufficient tick coverage: needed word 88, loaded [71,87]"
22215223,0x2150ad2c31a02fb09b3fee8b3043b44804ef8e519f06f3b896302f5d0fdfd776,2025-04-07T06:25:23Z,pancake_v3:0x0bfbcf9fa4f9c56b0f40a671ad40e0805a091865:0x1ac1a8feaaea1900c4166deeed0c11cc10669d36,100,,,"insufficient tick coverage: needed word 88, loaded [71,87]"
22215223,0x2150ad2c31a02fb09b3fee8b3043b44804ef8e519f06f3b896302f5d0fdfd776,2025-04-07T06:25:23Z,uniswap_v2:0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f:0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1,1510.263625,1510263625,
22215223,0x2150ad2c31a02fb09b3fee8b3043b44804ef8e519f06f3b896302f5d0fdfd776,2025-04-07T06:25:23Z,uniswap_v2:0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f:0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,10,1507.905045,15079050448,
22215223,0x2150ad2c31a02fb09b3fee8b3043b44804ef8e519f06f3b896302f5d0fdfd776,2025-04-07T06:25:23Z,uniswap_v2:0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f:0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,100,1484.718183,148471818318,
22215223,0x2150ad2c31a02fb09b3fee8b3043b44804ef8e519f06f3b896302f5d0fdfd776,2025-04-07T06:25:23Z,uniswap_v3:0x1f98431c8ad98523631ae4a59f267346ea31f984:0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,1,1510.838626,1510838626,
22215223,0x2150ad2c31a02fb09b3fee8b3043b44804ef8e519f06f3b896302f5d0fdfd776,2025-04-07T06:25:23Z,uniswap_v3:0x1f98431c8ad98523631ae4a59f267346ea31f984:0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,10,1473.480494,14734804941,
22215223,0x2150ad2c31a02fb09b3fee8b3043b44804ef8e519f06f3b896302f5d0fdfd776,2025-04-07T06:25:23Z,uniswap_v3:0x1f98431c8ad98523631ae4a59f267346ea31f984:0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,100,1075.953822,107595382159,
22215223,0x2150ad2c31a02fb09b3fee8b3043b44804ef8e519f06f3b896302f5d0fdfd776,2025-04-07T06:25:23Z,uniswap_v3:0x1f98431c8ad98523631ae4a59f267346ea31f984:0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,1,1512.719518,1512719518,
22215223,0x2150ad2c31a02fb09b3fee8b3043b44804ef8e519f06f3b896302f5d0fdfd776,2025-04-07T06:25:23Z,uniswap_v3:0x1f98431c8ad98523631ae4a59f267346ea31f984:0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,10,1512.4085,15124085000,
22215223,0x2150ad2c31a02fb09b3fee8b3043b44804ef8e519f06f3b896302f5d0fdfd776,2025-04-07T06:25:23Z,uniswap_v3:0x1f98431c8ad98523631ae4a59f267346ea31f984:0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,100,1509.305115,150930511514,
22215223,0x2150ad2c31a02fb09b3fee8b3043b44804ef8e519f06f3b896302f5d0fdfd776,2025-04-07T06:25:23Z,uniswap_v3:0x1f98431c8ad98523631ae4a59f267346ea31f984:0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,1,1510.361652,1510361652,
22215223,0x2150ad2c31a02fb09b3fee8b3043b44804ef8e519f06f3b896302f5d0fdfd776,2025-04-07T06:25:23Z,uniswap_v3:0x1f98431c8ad98523631ae4a59f267346ea31f984:0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,10,1509.881956,15098819558,
22215223,0x2150ad2c31a02fb09b3fee8b3043b44804ef8e519f06f3b896302f5d0fdfd776,2025-04-07T06:25:23Z,uniswap_v3:0x1f98431c8ad98523631ae4a59f267346ea31f984:0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,100,1505.066383,150506638269,
22215223,0x2150ad2c31a02fb09b3fee8b3043b44804ef8e519f06f3b896302f5d0fdfd776,2025-04-07T06:25:23Z,uniswap_v3:0x1f98431c8ad98523631ae4a59f267346ea31f984:0xe0554a476a092703abdb3ef35c80e0d76d32939f,1,1512.974945,1512974945,
22215223,0x2150ad2c31a02fb09b3fee8b3043b44804ef8e519f06f3b896302f5d0fdfd776,2025-04-07T06:25:23Z,uniswap_v3:0x1f98431c8ad98523631ae4a59f267346ea31f984:0xe0554a476a092703abdb3ef35c80e0d76d32939f,10,1505.134797,15051347972,
22215223,0x2150ad2c31a02fb09b3fee8b3043b44804ef8e519f06f3b896302f5d0fdfd776,2025-04-07T06:25:23Z,uniswap_v3:0x1f98431c8ad98523631ae4a59f267346ea31f984:0xe0554a476a092703abdb3ef35c80e0d76d32939f,100,,,"insufficient tick coverage: needed word 802, loaded [785,801]"
22215223,0x2150ad2c31a02fb09b3fee8b3043b44804ef8e519f06f3b896302f5d0fdfd776,2025-04-07T06:25:23Z,uniswap_v4:0x000000000004444c5dc75cb358380d2e3de08a90:0x21c67e77068de97969ba93d4aab21826d33ca12bb9f565d8496e8fda8a82ca27,1,1512.045394,1512045394,
22215223,0x2150ad2c31a02fb09b3fee8b3043b44804ef8e519f06f3b896302f5d0fdfd776,2025-04-07T06:25:23Z,uniswap_v4:0x000000000004444c5dc75cb358380d2e3de08a90:0x21c67e77068de97969ba93d4aab21826d33ca12bb9f565d8496e8fda8a82ca27,10,1507.861805,15078618049,
22215223,0x2150ad2c31a02fb09b3fee8b3043b44804ef8e519f06f3b896302f5d0fdfd776,2025-04-07T06:25:23Z,uniswap_v4:0x000000000004444c5dc75cb358380d2e3de08a90:0x21c67e77068de97969ba93d4aab21826d33ca12bb9f565d8496e8fda8a82ca27,100,1451.917328,145191732832,
22215223,0x2150ad2c31a02fb09b3fee8b3043b44804ef8e519f06f3b896302f5d0fdfd776,2025-04-07T06:25:23Z,uniswap_v4:0x000000000004444c5dc75cb358380d2e3de08a90:0xd934712639fede326a3ff8d2a9c2f73749bac510c23fb33443cea7f3c9aca6f3,1,0.419448,419448,
22215223,0x2150ad2c31a02fb09b3fee8b3043b44804ef8e519f06f3b896302f5d0fdfd776,2025-04-07T06:25:23Z,uniswap_v4:0x000000000004444c5dc75cb358380d2e3de08a90:0xd934712639fede326a3ff8d2a9c2f73749bac510c23fb33443cea7f3c9aca6f3,10,0.041954,419538,
22215223,0x2150ad2c31a02fb09b3fee8b3043b44804ef8e519f06f3b896302f5d0fdfd776,2025-04-07T06:25:23Z,uniswap_v4:0x000000000004444c5dc75cb358380d2e3de08a90:0xd934712639fede326a3ff8d2a9c2f73749bac510c23fb33443cea7f3c9aca6f3,100,0.004195,419547,
22215223,0x2150ad2c31a02fb09b3fee8b3043b44804ef8e519f06f3b896302f5d0fdfd776,2025-04-07T06:25:23Z,uniswap_v4:0x000000000004444c5dc75cb358380d2e3de08a90:0xdce6394339af00981949f5f3baf27e3610c76326a700af57e4b3e3ae4977f78d,1,1507.25514,1507255140,
